status_id,created_at,year,screen_name,text,favorite_count,retweet_count,hashtags,display_text_width
x267286284182118400,11/10/12,2012,realDonaldTrump,I love Twitter.... it's like owning your own newspaper--- without the losses.,11769,8823,,77
x263348204068810752,10/30/12,2012,realDonaldTrump,Why does Obama believe he shouldn't comply with record releases that his predecessors did of their own volition? Hiding something?,6482,8815,,130
x179228808891731968,3/12/12,2012,realDonaldTrump,"When I was 18, people called me Donald Trump. When he was 18, @BarackObama was Barry Soweto. Weird.",11431,8438,,99
x249174762985766912,9/21/12,2012,realDonaldTrump,I really like Chelsea Clinton--an amazing young woman. She got the best of both parents. (@IvankaTrump agrees),7289,8029,,110
x265924424623075328,11/6/12,2012,realDonaldTrump,The federal gov. has handled Sandy worse than Katrina. There is no excuse why people don't have electricity or fuel yet.,5746,7826,,120
x258208796839657472,10/16/12,2012,realDonaldTrump,Verlander is great but  very beatable. Does not have a good ERA in playoff games,7328,7381,,80
x266034957875544064,11/7/12,2012,realDonaldTrump,Lets fight like hell and stop this great and disgusting injustice! The world is laughing at us.,2333,7304,,95
x157881540003635200,1/13/12,2012,realDonaldTrump,"""I love America. And when you love something you protect it passionately--fiercely, even. #TimeToGetTough  (cont) http://t.co/S8XxN8Jj",10527,6745,TimeToGetTough,134
x259031638380527616,10/18/12,2012,realDonaldTrump,@crazymom28 I have a friend that wants to meet your sister.,6113,6685,,59
x250975772083380226,9/26/12,2012,realDonaldTrump,Obama's complaints about Republicans stopping his agenda are BS since he had full control for two years. He can never take responsibility.,4006,6268,,138
x263280672146337792,10/30/12,2012,realDonaldTrump,"Not only giving out money, but Obama will be seen today standing in water and rain like he is a real President --- don't fall for it.",3710,6255,,133
x270558656502837248,11/19/12,2012,realDonaldTrump,"It makes me feel so good to hit ""sleazebags"" back -- much better than seeing a psychiatrist (which I never have!)",6037,6245,,113
x266039105035595776,11/7/12,2012,realDonaldTrump,Hopefully the House of Representatives can hold our country together for four more years...stay strong and never give up!,2139,6026,,121
x225620165138726912,7/18/12,2012,realDonaldTrump,Congratulations to @RealSheriffJoe on his successful Cold Case Posse investigation which claims @BarackObama's 'birth certificate' is fake,2955,6001,,138
x266285251515531264,11/7/12,2012,realDonaldTrump,The stock market and US dollar are both plunging today.  Welcome to @BarackObamaäó»s second term.,1561,5656,,95
x266040877552656385,11/7/12,2012,realDonaldTrump,House of Representatives shouldn't give anything to Obama unless he terminates Obamacare.,2188,5467,,89
x258378469950513152,10/17/12,2012,realDonaldTrump,Obama keeps saying that he will do something--- but why hasn't he done it? It's all talk.,968,5415,,89
x220976065231863809,7/5/12,2012,realDonaldTrump,"When will Pakistan apologize to us for providing safe sanctuary to Osama Bin Laden for 6 years?! Some ""ally.""",3791,5346,,109
x280754630047199232,12/17/12,2012,realDonaldTrump,President Obama spoke for me and every American in his remarks in #Newtown Connecticut.,4018,5315,Newtown,87
x261135442034950144,10/24/12,2012,realDonaldTrump,"You have all been waiting-- the response has been amazing! Watch my announcement now, press release to follow at 12:15. http://t.co/fXrjjtDP",1420,5286,,140
x270609412480192513,11/19/12,2012,realDonaldTrump,"""Don't take vacations.  What's the point?  If you're not enjoying your work, you're in the wrong job.""  -- Think Like A Billionaire",3489,5230,,131
x263746662978166785,10/31/12,2012,realDonaldTrump,Obama is now standing in a puddle acting like a President--give me a break.,3623,5182,,75
x265827946240032769,11/6/12,2012,realDonaldTrump,Why is Obama playing basketball today? That is why our country is in trouble!,2478,5095,,77
x256487311515209728,10/11/12,2012,realDonaldTrump,Why does Barack Obama's ring have an arabic inscription? http://t.co/upa00265 Who is this guy?,4461,5030,,94
x259315725171298304,10/19/12,2012,realDonaldTrump,Something really bad happened to the @Yankees psyche--much like our President!,3416,5003,,78
x265835837156102144,11/6/12,2012,realDonaldTrump,"""If you voted for Obama in 2008 to prove you were not a racist then vote for Romney in 2012 to prove you are not stupid."" Thanks Walter D!",1371,4934,,138
x271368033417715712,11/21/12,2012,realDonaldTrump,"HAPPY THANKSGIVING to everyone--I love you all, even my many enemies (sometimes!).",6814,4870,,82
x262584296081068033,10/28/12,2012,realDonaldTrump,"While @BetteMidler is an extremely unattractive woman, I refuse to say that because I always insist on being politically correct.",3592,4831,,129
x270563974527995905,11/19/12,2012,realDonaldTrump,"Everybody tells me not to hit back at the lowlifes that go after me for PR--sorry, but I must. It's my nature.",8866,4584,,110
x266259787405225984,11/7/12,2012,realDonaldTrump,It's freezing and snowing in New York--we need global warming!,2762,4570,,62
x268416910595600384,11/13/12,2012,realDonaldTrump,"After Fridayäó»s Twilight release, I hope Robert Pattinson will not be seen in public with Kristen--she will cheat on him again!",3496,4565,,126
x266031768728109056,11/7/12,2012,realDonaldTrump,"Well, back to the drawing board!",1217,4531,,32
x266283107014025216,11/7/12,2012,realDonaldTrump,"Congrats to @KarlRove on blowing $400 million this cycle. Every race @CrossroadsGPS ran ads in, the Republicans lost. What a waste of money.",941,4424,,140
x172772609627394049,2/23/12,2012,realDonaldTrump,"HALF of Americans don't pay income tax despite crippling govt debt...
http://t.co/gDAUj0Kt",2626,4403,,90
x265916267586809856,11/6/12,2012,realDonaldTrump,Obama thinks he can just laugh off the fact that he refuses to release his records to the American public. He can't.,3460,4356,,116
x262976896512442368,10/29/12,2012,realDonaldTrump,Many people walked out on Madonna's concert when she told them to vote for Obama. Years ago I walked out because the concert was terrible!,3465,4300,,138
x258399470440546306,10/17/12,2012,realDonaldTrump,"Obama better than last time, but again, @MittRomney wins. Good night. #debate",1128,4194,debate,77
x276806884583936000,12/6/12,2012,realDonaldTrump,"... and many others. Drop to your knees, Sugar, and say thank you, Mr. Trump.",3056,4156,,77
x258966137302315009,10/18/12,2012,realDonaldTrump,Robert I'm getting a lot of heat for saying you should dump Kristen- but I'm right. If you saw the Miss Universe girls you would reconsider.,3109,4079,,140
x267286471172562944,11/10/12,2012,realDonaldTrump,Thanks- many are saying I'm the best 140 character writer in the world. It's easy when it's fun.,4930,4021,,96
x244163754168827905,9/7/12,2012,realDonaldTrump,"""You have enemies? Good. That means you've stood up for something, sometime in your life."" -- Winston Churchill",1135,4004,,111
x253693930670002177,10/4/12,2012,realDonaldTrump,"Congratulations to Mitt Romney. He was not only good, he was absolutely fantastic tonight!",1277,3920,,90
x258392659385802752,10/17/12,2012,realDonaldTrump,Such long rhetorical and boring answers from Obama. No wonder nothing gets done.,984,3843,,80
x265839310299873280,11/6/12,2012,realDonaldTrump,Remember: Obama turned down $5M to charity which I said I would increase by 10X to $50M--just to show simple records. He's hiding lots!,811,3645,,135
x268449053300383744,11/13/12,2012,realDonaldTrump,.@cher--I donäó»t wear a äóìrugäóùäóîitäó»s mine. And I promise not to talk about your massive plastic surgeries that didnäó»t work.,3741,3628,,120
x258381269258338306,10/17/12,2012,realDonaldTrump,"Obama just said @MittRomney was ""a very successful investor""--- big mistake for Obama to admit- he has less and less credibility.",590,3586,,129
x236102883572076544,8/16/12,2012,realDonaldTrump,"The @Lakers should have an amazing team next year with Kobe, Nash and Howard. Will be fun to watch.",3152,3516,,99
x278956599786213376,12/12/12,2012,realDonaldTrump,We canäó»t even stop the Norks from blasting a missile.  China is laughing at us.  It is really sad.,2446,3443,,98
x265929446740082688,11/6/12,2012,realDonaldTrump,"Whoever wins today, remember that tomorrow we still have a country struggling. Our work is not done until America is strong again.",799,3434,,130
x259339505998376961,10/19/12,2012,realDonaldTrump,"So many tweets &amp; stories on Stewart/Pattinson Look, it doesn't matter-- the relationship will never be the same. It is permanently broken.",3164,3365,,142
x265132904684855296,11/4/12,2012,realDonaldTrump,Make sure you get out and vote...most important election of our generation...go Romney!,2264,3316,,87
x266634298671656961,11/8/12,2012,realDonaldTrump,No surprise that all the foreign countries are celebrating Obama's win.  They love a weak America that they can rip off.,1353,3185,,120
x230769203605553152,8/1/12,2012,realDonaldTrump,@taylorswift13 Thanks for the beautiful picture--- you are fantastic!,2777,3147,,69
x270562640760303616,11/19/12,2012,realDonaldTrump,".@chelseahandler--stop calling my office for me to do your rather ""gross"" show--I have less interest in you than Andre.",6149,3131,,119
x274236109947559936,11/29/12,2012,realDonaldTrump,"Steven Spielberg is a great filmmaker. Go see ""Lincoln.""",3641,3035,,56
x266254611919282177,11/7/12,2012,realDonaldTrump,We have to make America great again!,4230,2930,,36
x253488938264715264,10/3/12,2012,realDonaldTrump,The cheap 12 inch sq. marble tiles behind speaker at UN always bothered me. I will replace with beautiful large marble slabs if they ask me.,3639,2835,,140
x239088515122614272,8/24/12,2012,realDonaldTrump,It's Friday. How many bald eagles did wind turbines kill today? They are an environmental &amp; aesthetic disaster.,2387,2828,,115
x159367254935470080,1/17/12,2012,realDonaldTrump,"äóìGet it straight: Pakistan is not our friend. Weäó»ve given them billions and billions of dollars, and what (cont) http://t.co/O5S4cQV3",2109,2797,,133
x223870675813801987,7/13/12,2012,realDonaldTrump,The Football program at Penn State should be suspended.,2692,2793,,55
x258394846191054849,10/17/12,2012,realDonaldTrump,"You talk tough, Mr. President, but have done nothing about China killing our jobs and economy.",582,2761,,94
x230015217873076224,7/30/12,2012,realDonaldTrump,Smart move by the Democrats to have Pres. @billclinton play a key role in their convention.,2052,2710,,91
x218062348097822720,6/27/12,2012,realDonaldTrump,It is terrible that @BarackObama did not appoint an independent counsel to investigate the national security leaks. No accountability.,1976,2685,,134
x265570772767100929,11/5/12,2012,realDonaldTrump,Benghazi is bigger than Watergate.  Donäó»t let Obama get away with allowing Americans to die.  Kick him out of office tomorrow.,698,2637,,126
x256454471020847105,10/11/12,2012,realDonaldTrump,If @rihanna is dating @chrisbrown again then she has a death wish. A beater is always a beater--just watch!,1574,2621,,107
x263280389039218690,10/30/12,2012,realDonaldTrump,Hurricane is good luck for Obama again- he will buy the election by handing out billions of dollars.,881,2606,,100
x221364685612654592,7/6/12,2012,realDonaldTrump,Keep an eye on Anthony Weiner. Weasels are hard to get rid of.,3076,2579,,62
x259391157677719552,10/19/12,2012,realDonaldTrump,.@MittRomney's @RNC convention came in over $3M under budget.  Barackäó»s @DNC convention is over $10M in debt.  What a surprise!,338,2556,,127
x266038095986704384,11/7/12,2012,realDonaldTrump,Our nation is a once great nation divided!,839,2529,,42
x258382694520586240,10/17/12,2012,realDonaldTrump,Obama is looking rhetorical and weak. @MittRomney is looking strong and sharp.,574,2459,,78
x259355082456449025,10/19/12,2012,realDonaldTrump,.@katyperry is no bargain but I don't like John Mayer--he dates and tells--be careful Katy (just watch!).,2467,2421,,105
x190866856624668672,4/13/12,2012,realDonaldTrump,"@BarackObama who wants to raise all our taxes, only pays 20.5% on $790k salary. http://t.co/bqF26mQf Do as I say not as I do.",1411,2403,,125
x262583859709882369,10/28/12,2012,realDonaldTrump,.@BetteMidler talks about my hair but I'm not allowed to talk about her ugly face or body --- so I won't. Is this a double standard?,1831,2398,,132
x253126832319262720,10/2/12,2012,realDonaldTrump,Obama now wants to give another $450M to the Muslim Brotherhood. Money we don't have going to people that hate us. Moronic.,614,2390,,123
x236107831647027200,8/16/12,2012,realDonaldTrump,One of the hardest jobs in politics must be cleaning up after @JoeBiden gaffes. I feel sorry for his spokespeople.,1694,2389,,114
x225244643837751296,7/17/12,2012,realDonaldTrump,"""The Supreme Art of war is to subdue the enemy without fighting."" -- Sun Tzu",3681,2351,,76
x266287015908237313,11/7/12,2012,realDonaldTrump,Beijing had a bigger celebration than Chicago last night.  The Chinese are happier with the election than we are.,700,2326,,113
x260392425552482307,10/22/12,2012,realDonaldTrump,People are going crazy with my comments on Diet Coke (soda). Let's face it--this stuff just doesn't work. It makes you hungry.,2553,2326,,126
x270608452240437248,11/19/12,2012,realDonaldTrump,"Rapper Mac Miller's song, ""Donald Trump"" has reached close to 72 million hits. He owes me big!",1134,2277,,94
x256378669763788801,10/11/12,2012,realDonaldTrump,"""When everything seems to be going against you, remember that the airplane takes off against the wind, not with it."" -- Henry Ford",1068,2275,,130
x273499299705389056,11/27/12,2012,realDonaldTrump,When youäó»re äóìhotäóù the lowlifes really shoot at you... and they try hitting from every angle! Never let the bastards get you down.,2690,2256,,129
x261561564799328257,10/25/12,2012,realDonaldTrump,"For someone who demanded 20 years of Mitt's tax returns, you would think my offer to donate $5M to charity for his records is an easy go.",581,2246,,137
x258391266109292544,10/17/12,2012,realDonaldTrump,.@MittRomney much better on Libya and Middle East problems. Obama has no answer.,584,2224,,80
x191892967206817792,4/16/12,2012,realDonaldTrump,Mike Bloomberg is doing a great job as Mayor of New York City. Ray Kelly is a great Police Commissioner. @MikeBloomberg,1676,2206,,119
x260814133690249217,10/23/12,2012,realDonaldTrump,"Everyone is asking me to speak more on Robert &amp; Kristen.I don't have time except to say ""Robert, drop her, she cheated on you &amp; will again!""",1433,2184,,148
x261138885466267648,10/24/12,2012,realDonaldTrump,"As stated, here is the press release. http://t.co/fJNq2IJW",632,2153,,58
x266282020395708417,11/7/12,2012,realDonaldTrump,Millions without electricity across NY &amp; NJ. The media has covered for Obamaäó»s massive failure. Can you imagine if this was another Pres?,1106,2151,,141
x268465310791778304,11/13/12,2012,realDonaldTrump,äóìThe only place success comes before work is in the dictionary.äóù äóñ Vince Lombardi,595,2135,,81
x250317882213412865,9/24/12,2012,realDonaldTrump,"The Emmys are all politics, that's why, despite nominations, The Apprentice never won--even though it should have many times over.",1748,2129,,130
x266618875758645248,11/8/12,2012,realDonaldTrump,Russian leaders are publicly celebrating Obama's reelection.  They can't wait to see how flexible Obama will be now.,1021,2127,,116
x265925756956311552,11/6/12,2012,realDonaldTrump,"Do we still want a President who bows to the Saudis and lets OPEC rip us off? Make America strong, vote for @MittRomney.",798,2090,,120
x262274686442950656,10/27/12,2012,realDonaldTrump,Alert...The president knew that the ambassador was being attacked  in Benghazi. He did nothing...he is no leader.,1044,2090,,113
x266661264992915457,11/8/12,2012,realDonaldTrump,China's Communist Party has now publicly praised Obama's reelection.  They have never had it so good.  Will own America soon.,497,2073,,125
x202039018530144257,5/14/12,2012,realDonaldTrump,The TIME Magazine cover showing late age breast feeding is disgusting--sad what TIME did to get noticed. @TIME,1644,2070,,110
x266672542935306243,11/8/12,2012,realDonaldTrump,Romney campaign used me in 6 primary states and won every one- they should have used me in Florida and Ohio &amp; he would be President.,884,2066,,136
x258378264677060609,10/17/12,2012,realDonaldTrump,.@MittRomney looks much stronger and much more Presidential!,575,2027,,60
x245578692061954048,9/11/12,2012,realDonaldTrump,On this solemn day of remembrance we can all take joy in the fact that Bin Laden's last sight was a Navy SEAL pulling the trigger.,355,1984,,130
x261221579399245825,10/24/12,2012,realDonaldTrump,Obama has no problem leaking national security secrets.  Why can't he release his records?  Especially when $5M is going to charity.,673,1960,,132
x247791646618554368,9/17/12,2012,realDonaldTrump,Eli Manning staged a great comeback in 4th quarter--an elite quarterback.,1794,1950,,73
x260726937352290304,10/23/12,2012,realDonaldTrump,70% of the Chinese say they are better off than they were 4 years ago http://t.co/pVppYf8l  At least someone has done well under Obama.,369,1944,,135
x174215838814044160,2/27/12,2012,realDonaldTrump,It is time to get out of Afghanistan. We are building roads and schools for people that hate us. It is not in our national interests.,1725,1917,,133
x263281113416486912,10/30/12,2012,realDonaldTrump,"Because of the hurricane, I am extending my 5 million dollar offer for President Obama's favorite charity until 12PM on Thursday.",619,1889,,129
x266622346671058944,11/8/12,2012,realDonaldTrump,I started to get very worried about Mitt's chances when I heard that A-Rod donated to his campaign. Everything A-Rod touches turns bad.,616,1887,,135
x270890702710374401,11/20/12,2012,realDonaldTrump,"""Don't go around saying the world owes you a living. The world owes you nothing. It was here first. "" -- Mark Twain",519,1819,,115
x256104065287733248,10/10/12,2012,realDonaldTrump,47M on food stamps. Over 23M Americans unemployed. 50% of college grads unemployed. And Obama wants us talking about Big Bird.,302,1815,,126
x259038410432446464,10/18/12,2012,realDonaldTrump,@gastronome2  I love India!,1353,1772,,27
x266972430638137344,11/9/12,2012,realDonaldTrump,Robert Pattinson is putting on a good face for the release of Twilight. He took my advice on Kristen Stewart...I hope!,1145,1771,,118
x259054190045835264,10/18/12,2012,realDonaldTrump,The Yankees are absolutely terrible--- what happened to this team?,1039,1741,,66
x155014799909064704,1/5/12,2012,realDonaldTrump,President @BarackObama's vacation is costing taxpayers millions of dollars----Unbelievable!,755,1741,,91
x226305431629332482,7/20/12,2012,realDonaldTrump,At least 12 dead and 50 wounded in Colorado--bring back fast trials &amp; death penalty for mass murderers &amp; terrorists.,275,1740,,124
x257879227930648577,10/15/12,2012,realDonaldTrump,"Lots of response to my comment on Diet Coke-Œælet's face it, it doesn't work- just makes you hungry.",1842,1732,,99
x258389970090340353,10/17/12,2012,realDonaldTrump,Obama keeps namedropping Bill Clinton-- he is no Bill Clinton.,699,1725,,62
x225949765324636160,7/19/12,2012,realDonaldTrump,"""Show me someone without an ego, and I'll show you a loser."" --How To Get Rich",456,1720,,78
x154639112681422849,1/4/12,2012,realDonaldTrump,Michele Bachmann just dropped out of prez race--- when she didn't do the Newsmax debate it showed great disloyalty and people rejected her.,1036,1713,,139
x265564012245311488,11/5/12,2012,realDonaldTrump,Tomorrowäó»s election will have historic repercussions for our country.  Make America strong again.  Vote for @MittRomney.,495,1712,,120
x267626951097868289,11/11/12,2012,realDonaldTrump,"When someone attacks me, I always attack back...except 100x more. This has nothing to do with a tirade but rather, a way of life!",1147,1697,,129
x182156856540659712,3/20/12,2012,realDonaldTrump,"@MittRomney should consider Gov McDonnell of VA, Gov Christie of NJ and Senator Rubio of FL for VP. Really good men doing a really good job.",1490,1696,,140
x205752968648200193,5/24/12,2012,realDonaldTrump,"""Attitude is a little thing that makes a big difference."" -- Winston Churchill",283,1681,,78
x268076481073278976,11/12/12,2012,realDonaldTrump,Businesses have already started massive layoffs and reducing employeesäó» hours due to Obama Care.  Reality is setting in.,321,1676,,120
x260843650844618752,10/23/12,2012,realDonaldTrump,If you like having the world collapse and being told America is leading from behind--vote Obama.,417,1675,,96
x276437174847672320,12/5/12,2012,realDonaldTrump,äóìI donäó»t see the point of being politically correct if that means actually being incorrect.äóù äóñ Donald J. Trump 'Midas Touch',1727,1661,,124
x265802378593308672,11/6/12,2012,realDonaldTrump,Go out and vote--- this will be the most important election of our time!,324,1650,,72
x284663280973258753,12/28/12,2012,realDonaldTrump,"äóìTo be successful, you must become very good at finding creative solutions to what appear to be impossible problems.äóù äóñ Think BIG",602,1646,,129
x268788050878951424,11/14/12,2012,realDonaldTrump,"To aspiring entrepreneurs, always remember that if your enemies arenäó»t talking about you, then you arenäó»t doing well...and must work harder!",661,1643,,140
x258593090107998208,10/17/12,2012,realDonaldTrump,"Remember, new ""environment friendly""  lightbulbs can cause cancer. Be careful-- the idiots who came up with this stuff don't care.",1074,1618,,130
x266292236667478017,11/7/12,2012,realDonaldTrump,äóìA man always has two reasons for doing anything: a good reason and the real reason.äóù -- J. P. Morgan,591,1607,,101
x265905510115590144,11/6/12,2012,realDonaldTrump,"More reports of voting machines switching Romney votes to Obama. Pay close attention to the machines, don't let your vote be stolen",258,1590,,131
x258937466155831297,10/18/12,2012,realDonaldTrump,Lots of response to my Pattinson/Kristen Stewart reunion. She will cheat again--100 certain--am I ever wrong?,1123,1564,,109
x237913235045638144,8/21/12,2012,realDonaldTrump,Why are we continuing to train these Afghanis who then shoot our soldiers in the back? Afghanistan is a complete waste. Time to come home!,1449,1548,,138
x273906873156132864,11/28/12,2012,realDonaldTrump,7 of 10 Americans prefer 'Merry Christmas' over 'Happy Holidays' http://t.co/Xjimd3KU  No surprise.,1324,1515,,99
x210423753388208128,6/6/12,2012,realDonaldTrump,Why is @BarackObama spending millions to try and hide his records? He is the least transparent President--ever--and he ran on transparency.,691,1505,,139
x218429017546698752,6/28/12,2012,realDonaldTrump,Obamacare will bankrupt our country and lead to socialized medicine. We must all focus now on electing @MittRomney this November.,217,1502,,129
x167405659057426433,2/9/12,2012,realDonaldTrump,"Jon Huntsman called to see me. I said no, he gave away our country to China! @JonHuntsman",995,1501,,89
x253694168164102147,10/4/12,2012,realDonaldTrump,"As a big job creator, I was greatly honored to have been mentioned twice tonight during the debate.",625,1490,,99
x236089746307301376,8/16/12,2012,realDonaldTrump,Chelsea Clinton will be very successful in the world of politics. She's always been a great person--a winner. (cont) http://t.co/8t01tOfl,998,1444,,137
x215522949518733313,6/20/12,2012,realDonaldTrump,".@MacMiller's ""Donald Trump"" just hit 60 million hits. Maybe I should go into a new business.",453,1439,,93
x278949442999181312,12/12/12,2012,realDonaldTrump,Egypt is a total mess. We should have backed Mubarak instead of dropping him like a dog.,396,1432,,88
x240116141446537216,8/27/12,2012,realDonaldTrump,"Why do the Republicans keep apologizing on the so called ""birther"" issue? No more apologies--take the offensive!",685,1432,,112
x261574435226669058,10/25/12,2012,realDonaldTrump,It is really a shame that Barack Obama may stop $5M from being generously donated to charity all because he refuses to be transparent.,406,1423,,134
x269152976789176320,11/15/12,2012,realDonaldTrump,"""Don't assume you have to accept the hand you were dealt."" äóñ Think Like A Billionaire",555,1418,,85
x265532178077732864,11/5/12,2012,realDonaldTrump,"In äó»08, America voted for Hope &amp; Change.  Instead, we got incompetency.  Now it is time to put a real job creator in office. Vote 4 Mitt!",307,1411,,141
x246272201710518272,9/13/12,2012,realDonaldTrump,"Wake Up America!  See article: ""Israeli Science: Obama Birth Certificate is a Fake"" http://t.co/f7esUdSz",732,1397,,104
x255777551828545537,10/9/12,2012,realDonaldTrump,Mittäó»s subsequent rise in the polls post-debate shows that the American public can still spot a real winner.,630,1393,,108
x261903226918559744,10/26/12,2012,realDonaldTrump,"By the way, where is @Oprah? Good question. 4 years ago she strongly supported Obama--now she is silent. Anyway, who cares, I adore Oprah.",1661,1388,,138
x243708062358183936,9/6/12,2012,realDonaldTrump,Bill Clinton did a great job last night--the Democrats are lucky to have him. Do you really believe he likes @BarackObama?,743,1382,,122
x269180740661551104,11/15/12,2012,realDonaldTrump,"President Obama, we need to protect our closest ally, Israel. The situation in the Middle East is at a tipping point.",490,1376,,117
x268810775748038657,11/14/12,2012,realDonaldTrump,Obamaäó»s own top donor is now laying employees off and lowering hours in anticipation of Obama Care http://t.co/OviEuDqW  The new reality.,263,1347,,137
x213309742343397376,6/14/12,2012,realDonaldTrump,Today is my birthday. My wish is for our country to be great and prosperous again.,2220,1345,,82
x266230348491399168,11/7/12,2012,realDonaldTrump,Another four years--not good for the country but we'll have to live with it!,477,1341,,76
x245902265922224128,9/12/12,2012,realDonaldTrump,We fight to free Libya and they kill our Ambassador and other Americans. Obama's foreign policy is a joke.,189,1341,,106
x250321139119833088,9/24/12,2012,realDonaldTrump,All these polls released by news outlets are oversampling Democrats. They want to influence public perception of the race.,1192,1339,,122
x278624096588296193,12/11/12,2012,realDonaldTrump,"äóìThe biggest doers often suffer the biggest setbacks in life.  So if you want to aim high, you have be able to handle the bumps.äóùäóñThink Big",485,1337,,139
x259812289509732352,10/21/12,2012,realDonaldTrump,Derek Jeter broke ankle one day after he sold his apartment in Trump World Tower.,793,1332,,81
x243073186873372672,9/4/12,2012,realDonaldTrump,Smart move by @BarackObama having Pres. Bill Clinton deliver the @DNC convention keynote.,993,1332,,89
x253213918938415105,10/2/12,2012,realDonaldTrump,"Under Obama, Iran has taken over Iraq, Al Qaeda has taken over Libya, the Muslim Brotherhood now controls Egypt. Worst  foreign policy ever.",338,1321,,140
x273159202313228288,11/26/12,2012,realDonaldTrump,"""Think of yourself like a one-man army.  You're not only the commander in chief, you're the soldier as well."" äóñ Think Like A Billionaire",1113,1319,,136
x267288707621593088,11/10/12,2012,realDonaldTrump,"""Never ever quit, never give up"" - Donald J. Trump, The Art of the Deal.",595,1319,,72
x180737441618075648,3/16/12,2012,realDonaldTrump,"We should have gotten more of the oil in Syria, and we should have gotten more of the oil in Iraq. Dumb leaders.",495,1300,,112
x266629339330772993,11/8/12,2012,realDonaldTrump,Obama's administration is now openly admitting it expects US credit downgraded again http://t.co/v7RwPT0P Thanks for letting us know now,228,1299,,136
x266572894245625856,11/8/12,2012,realDonaldTrump,Tweet me back if u think we should start a petition to fire @hardball_chris for his  comments on Sandy &amp; the death &amp; destruction it caused.,341,1298,,147
x261222952010395649,10/24/12,2012,realDonaldTrump,"In light the Benghazi emails released last night, it is apparent that Obama has no problem lying to the American public...",302,1297,,122
